"","Date","Recorder","Site","Block","Group","Plot","Quadrant","Species","Cover","Notes"
"329","12/06/2024","Eimear Loughlin","Knepp","S","X",133,2,"Agrostis_stolonifera",50,""
"330","12/06/2024","Eimear Loughlin","Knepp","S","X",133,2,"Trifolium_repens",5,""
"331","12/06/2024","Eimear Loughlin","Knepp","S","X",133,2,"Festuca_rubra",10,""
"333","12/06/2024","Eimear Loughlin","Knepp","S","X",133,3,"Holcus_lanatus",10,""
"334","12/06/2024","Eimear Loughlin","Knepp","S","X",133,3,"Rumex_crispus",10,""
"335","12/06/2024","Eimear Loughlin","Knepp","S","X",133,3,"Veronica_persica",5,""
"336","12/06/2024","Eimear Loughlin","Knepp","S","X",133,3,"Agrostis_stolonifera",50,""
"337","12/06/2024","Eimear Loughlin","Knepp","S","X",133,3,"Festuca_rubra",20,""
"339","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Holcus_lanatus",5,""
"340","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Trifolium_repens",10,""
"341","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Poa_trivialis",5,""
"342","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Agrostis_stolonifera",50,""
"343","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Festuca_rubra",20,""
"344","12/06/2024","Eimear Loughlin","Knepp","S","X",133,4,"Veronica_persica",10,""
"346","12/06/2024","Ben Bennett","Knepp","S","X",122,1,"Trifolium_repens",5,""
"347","12/06/2024","Ben Bennett","Knepp","S","X",122,1,"Ranunculus_repens",5,""
"348","12/06/2024","Ben Bennett","Knepp","S","X",122,1,"Festuca_rubra",15,""
"349","12/06/2024","Ben Bennett","Knepp","S","X",122,1,"Agrostis_stolonifera",40,""
"350","12/06/2024","Ben Bennett","Knepp","S","X",122,1,"Holcus_lanatus",5,""
"352","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Trifolium_repens",5,""
"353","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Jacobaea_vulgaris",15,""
"354","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Geranium_dissectum_",10,""
"355","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Holcus_lanatus",5,""
"356","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Agrostis_stolonifera",50,""
"357","12/06/2024","Ben Bennett","Knepp","S","X",122,2,"Festuca_rubra",20,""
"360","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Trifolium_repens",10,""
"361","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Jacobaea_aquatica",1,""
"362","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Stellaria_graminea",5,""
"363","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Pulicaria_dysenterica",5,""
"364","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Jacobaea_vulgaris",1,""
"365","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Geranium_dissectum_",5,""
"366","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Holcus_lanatus",5,""
"367","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Festuca_rubra",5,""
"368","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Agrostis_stolonifera",30,""
"369","12/06/2024","Ben Bennett","Knepp","S","X",122,3,"Prunella_vulgaris",5,""
"370","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Trifolium_repens",5,""
"371","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Holcus_lanatus",10,""
"372","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Ranunculus_acris",10,""
"374","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Jacobaea_vulgaris",1,""
"375","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Festuca_rubra",20,""
"376","12/06/2024","Ben Bennett","Knepp","S","X",122,4,"Agrostis_stolonifera",50,""
"377","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Pulicaria_dysenterica",10,""
"378","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Trifolium_repens",20,""
"379","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Prunus_spinosa",5,""
"380","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Stellaria_media",1,""
"381","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Poa_annua",5,""
"382","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Poa_trivialis",5,""
"385","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Agrostis_stolonifera",50,""
"386","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Holcus_lanatus",3,""
"387","12/06/2024","Ben Bennett","Knepp","S","Z",222,1,"Brassica_nigra",1,""
"388","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Prunus_spinosa",40,""
"389","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Pulicaria_dysenterica",10,""
"390","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Holcus_lanatus",20,""
"391","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Agrostis_stolonifera",10,""
"392","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Festuca_rubra",10,""
"393","12/06/2024","Ben Bennett","Knepp","S","Z",222,2,"Anthoxanthum_odoratum",30,""
"394","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Prunus_spinosa",10,""
"395","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Trifolium_repens",10,""
"396","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Pulicaria_dysenterica",10,""
"397","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Holcus_lanatus",10,""
"398","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Convolvulus_arvensis",1,""
"399","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Agrostis_stolonifera",45,""
"400","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Geranium_dissectum_",1,""
"401","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Festuca_rubra",10,""
"404","12/06/2024","Ben Bennett","Knepp","S","Z",222,3,"Raphanus_raphanistrum",1,""
"405","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Prunus_spinosa",10,""
"406","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Pulicaria_dysenterica",10,""
"407","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Trifolium_repens",5,""
"408","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Geranium_dissectum_",5,""
"409","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Raphanus_raphanistrum",1,""
"410","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Jacobaea_vulgaris",1,""
"413","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Holcus_lanatus",5,""
"414","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Agrostis_stolonifera",40,""
"415","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Festuca_rubra",15,""
"417","12/06/2024","Ben Bennett","Knepp","S","Z",222,4,"Epilobium_hirsutum",1,""
"418","12/06/2024","Ben Bennett","Knepp","S","Y",322,1,"Leucanthemum_vulgare",10,""
"419","12/06/2024","Ben Bennett","Knepp","S","Y",322,1,"Centaurea_nigra",80,""
"420","12/06/2024","Ben Bennett","Knepp","S","Y",322,1,"Poa_trivialis",5,""
"422","12/06/2024","Ben Bennett","Knepp","S","Y",322,2,"Centaurea_nigra",50,""
"423","12/06/2024","Ben Bennett","Knepp","S","Y",322,2,"Holcus_lanatus",10,""
"424","12/06/2024","Ben Bennett","Knepp","S","Y",322,2,"Leucanthemum_vulgare",30,""
"425","12/06/2024","Ben Bennett","Knepp","S","Y",322,2,"Leontodon_hispidus",20,""
"427","12/06/2024","Ben Bennett","Knepp","S","Y",322,3,"Centaurea_nigra",100,""
"428","12/06/2024","Ben Bennett","Knepp","S","Y",322,3,"Leucanthemum_vulgare",10,""
"429","12/06/2024","Ben Bennett","Knepp","S","Y",322,3,"Ranunculus_acris",10,""
"430","12/06/2024","Ben Bennett","Knepp","S","Y",322,3,"Agrostis_stolonifera",30,""
"431","12/06/2024","Ben Bennett","Knepp","S","Y",322,3,"Rosa_canina",1,""
"432","12/06/2024","Ben Bennett","Knepp","S","Y",322,4,"Centaurea_nigra",70,""
"433","12/06/2024","Ben Bennett","Knepp","S","Y",322,4,"Leucanthemum_vulgare",10,""
"434","12/06/2024","Ben Bennett","Knepp","S","Y",322,4,"Holcus_lanatus",10,""
"435","12/06/2024","Ben Bennett","Knepp","S","Y",322,4,"Agrostis_stolonifera",10,""
"436","12/06/2024","Ben Bennett","Knepp","S","Y",322,4,"Geranium_dissectum_",3,""
"437","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Geranium_dissectum_",5,""
"438","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Trifolium_repens",15,""
"439","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Pulicaria_dysenterica",15,""
"440","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Holcus_lanatus",15,""
"441","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Agrostis_stolonifera",20,""
"442","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Festuca_rubra",20,""
"443","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,1,"Poa_trivialis",20,""
"444","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Stellaria_alsine",1,""
"445","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Pulicaria_dysenterica",25,""
"446","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Holcus_lanatus",5,""
"447","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Rumex_crispus",1,""
"448","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Festuca_rubra",10,""
"449","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Agrostis_stolonifera",50,""
"450","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Poa_trivialis",5,""
"451","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,2,"Trifolium_repens",5,""
"452","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Jacobaea_vulgaris",20,""
"453","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Pulicaria_dysenterica",30,""
"454","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Trifolium_repens",15,""
"455","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Holcus_lanatus",10,""
"456","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Agrostis_stolonifera",15,""
"457","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Festuca_rubra",10,""
"458","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,3,"Rubus_fruticosus",1,""
"459","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Pulicaria_dysenterica",20,""
"460","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Jacobaea_vulgaris",5,""
"461","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Holcus_lanatus",5,""
"462","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Trifolium_repens",10,""
"463","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Agrostis_stolonifera",40,""
"464","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Festuca_rubra",15,""
"465","13/06/2024","Eimear Loughlin","Knepp","S","Z",313,4,"Raphanus_raphanistrum",1,""
"467","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,1,"Rumex_conglomeratus",10,""
"468","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,1,"Agrostis_stolonifera",22,""
"471","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,2,"Rumex_conglomeratus",1,""
"474","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,2,"Agrostis_stolonifera",13,""
"475","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,3,"Agrostis_stolonifera",5,""
"477","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,4,"Agrostis_stolonifera",15,""
"478","13/06/2024","Eimear Loughlin","Knepp","S","Z",112,4,"Rumex_conglomeratus",5,""
"480","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Trifolium_repens",20,""
"481","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Agrostis_stolonifera",80,""
"482","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Jacobaea_vulgaris",5,""
"483","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Geranium_disectum",5,""
"484","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Ranunculus_repens",10,""
"485","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Pulicaria_dysenterica",5,""
"486","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Poa_trivialis",5,""
"488","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,1,"Holcus_lanatus",5,""
"489","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Agrostis_stolonifera",70,""
"490","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Trifolium_repens",15,""
"491","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Lotus_pedunculatus",15,""
"492","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Vicia_sativa",5,""
"493","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Poa_trivialis",5,""
"494","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,2,"Holcus_lanatus",10,""
"496","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Trifolium_repens",50,""
"497","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Pulicaria_dysenterica",15,""
"498","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Vicia_sativa",1,""
"499","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Agrostis_stolonifera",30,""
"500","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Prunella_vulgaris",5,""
"501","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,3,"Holcus_lanatus",5,""
"503","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Trifolium_repens",15,""
"504","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Pulicaria_dysenterica",10,""
"505","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Prunus_spinosa",5,""
"506","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Holcus_lanatus",40,""
"507","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Poa_trivialis",30,""
"508","13/06/2024","Eimear Loughlin","Knepp","S","Z",122,4,"Rumex_conglomeratus",5,""
"509","13/06/2024","Eimear Loughlin","Knepp","S","X",333,1,"Agrostis_stolonifera",50,""
"512","13/06/2024","Eimear Loughlin","Knepp","S","X",333,2,"Agrostis_stolonifera",50,""
"514","13/06/2024","Eimear Loughlin","Knepp","S","X",333,2,"Pulicaria_dysenterica",5,""
"516","13/06/2024","Eimear Loughlin","Knepp","S","X",333,2,"Epilobium_ciliatum",5,""
"517","13/06/2024","Eimear Loughlin","Knepp","S","X",333,2,"Juncus_effusus",1,""
"518","13/06/2024","Eimear Loughlin","Knepp","S","X",333,3,"Agrostis_stolonifera",50,""
"520","13/06/2024","Eimear Loughlin","Knepp","S","X",333,4,"Salix_bebbiana",25,""
"521","13/06/2024","Eimear Loughlin","Knepp","S","X",333,4,"Agrostis_stolonifera",35,""
"523","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Rubus_fruticosus",20,""
"524","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Pulicaria_dysenterica",60,""
"525","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Juncus_effusus",1,""
"526","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Dactylis_glomerata",20,""
"527","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Lotus_pedunculatus",10,""
"528","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Jacobaea_vulgaris",5,""
"529","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Epilobium_ciliatum",1,""
"530","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Prunella_vulgaris",1,""
"531","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Poa_trivialis",5,""
"532","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,1,"Agrostis_stolonifera",10,""
"534","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Rubus_fruticosus",50,""
"535","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Pulicaria_dysenterica",20,""
"536","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Lotus_pedunculatus",10,""
"538","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Epilobium_ciliatum",10,""
"539","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Rumex_conglomeratus",5,""
"540","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Dactylis_glomerata",15,""
"541","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,2,"Vicia_sativa",1,""
"544","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Rumex_conglomeratus",5,""
"545","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Quercus_robur",10,""
"546","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Pulicaria_dysenterica",70,""
"547","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Holcus_lanatus",20,""
"548","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Geranium_disectum",1,""
"549","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Lotus_pedunculatus",10,""
"550","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Jacobaea_vulgaris",5,""
"551","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Rosa_canina",10,""
"552","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,3,"Poa_trivialis",5,""
"553","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Pulicaria_dysenterica",25,""
"554","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Holcus_lanatus",20,""
"555","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Quercus_robur",10,""
"556","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Jacobaea_vulgaris",5,""
"557","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Rumex_conglomeratus",5,""
"558","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Lotus_pedunculatus",5,""
"559","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Rosa_multiflora",5,""
"560","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Rubus_fruticosus",25,""
"561","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Epilobium_ciliatum",1,""
"562","13/06/2024","Eimear Loughlin","Knepp","S","Z",113,4,"Rosa_canina",5,""
"563","13/06/2024","Ben Bennett","Knepp","S","Z",133,1,"Brachypodium_sylvaticum",70,""
"564","13/06/2024","Ben Bennett","Knepp","S","Z",133,1,"Rubus_caesius",20,""
"565","13/06/2024","Ben Bennett","Knepp","S","Z",133,1,"Glechoma_hederacea",20,""
"566","13/06/2024","Ben Bennett","Knepp","S","Z",133,1,"Veronica_chamaedrys",20,""
"567","13/06/2024","Ben Bennett","Knepp","S","Z",133,1,"Galium_palustre",5,""
"569","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Brachypodium_sylvaticum",80,""
"570","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Hedera_helix",50,""
"571","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Veronica_chamaedrys",10,""
"572","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Rumex_conglomeratus",5,""
"573","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Alliaria_petiolata",15,""
"574","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Stachys_sylvatica",10,""
"575","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Epilobium_parviflorum",5,""
"576","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Hedera_helix",1,""
"577","13/06/2024","Ben Bennett","Knepp","S","Z",133,2,"Galium_palustre",1,""
"579","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Rumex_obtusifolius",10,""
"580","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Stellaria_media",5,""
"581","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Glechoma_hederacea",5,""
"582","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Prunus_spinosa",5,""
"583","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Veronica_chamaedrys",10,""
"584","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Rumex_sanguineus",5,""
"585","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,3,"Brachypodium_sylvaticum",60,""
"586","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Rumex_acetosa",5,""
"587","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Alliaria_petiolata",20,""
"588","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Carex_distans",5,""
"589","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Veronica_chamaedrys",10,""
"590","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Brachypodium_sylvaticum",70,""
"591","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Glechoma_hederacea",10,""
"592","13/06/2024","Eimear Loughlin","Knepp","S","Z",133,4,"Moehringia_trinervia",0.1,""
"593","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Pulicaria_dysenterica",50,""
"594","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Holcus_lanatus",10,""
"595","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Poa_trivialis",10,""
"596","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Dactylis_glomerata",5,""
"597","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Agrostis_stolonifera",20,""
"599","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Ranunculus_repens",1,""
"600","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,1,"Bromus_hordeaceus",1,""
"601","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Pulicaria_dysenterica",50,""
"602","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Holcus_lanatus",10,""
"603","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Dactylis_glomerata",5,""
"604","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Poa_trivialis",10,""
"605","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Bromus_hordeaceus",5,""
"606","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Jacobaea_vulgaris",5,""
"607","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,2,"Agrostis_stolonifera",15,""
"609","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,3,"Pulicaria_dysenterica",50,""
"610","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,3,"Holcus_lanatus",30,""
"612","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,3,"Dactylis_glomerata",5,""
"613","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,3,"Poa_trivialis",10,""
"614","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,3,"Agrostis_stolonifera",5,""
"615","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,4,"Pulicaria_dysenterica",25,""
"616","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,4,"Agrostis_stolonifera",10,""
"617","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,4,"Poa_trivialis",20,""
"618","13/06/2024","Eimear Loughlin","Knepp","S","Z",333,4,"Holcus_lanatus",15,""
"620","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Pulicaria_dysenterica",15,""
"621","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Trifolium_repens",30,""
"622","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Potentilla_reptans",15,""
"623","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Ranunculus_repens",10,""
"624","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Lotus_pedunculatus",5,""
"625","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Poa_trivialis",5,""
"626","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Bromus_hordeaceus",15,""
"627","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Festuca_rubra",5,""
"628","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Agrostis_stolonifera",5,""
"630","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,1,"Carex_hirta",10,""
"631","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Carex_hirta",15,""
"632","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Pulicaria_dysenterica",15,""
"633","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Potentilla_reptans",15,""
"634","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Bromus_hordeaceus",10,""
"635","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Trifolium_repens",10,""
"636","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Lotus_pedunculatus",5,""
"637","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Poa_trivialis",5,""
"638","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Rumex_obtusifolius",5,""
"639","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Agrostis_stolonifera",15,""
"640","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,2,"Taraxacum_officinale_(L.)",5,""
"643","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Ajuga_reptans",1,""
"644","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Potentilla_reptans",15,""
"645","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Trifolium_repens",15,""
"646","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Lotus_pedunculatus",10,""
"647","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Pulicaria_dysenterica",15,""
"648","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Bromus_hordeaceus",15,""
"649","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Carex_hirta",5,""
"650","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Poa_trivialis",5,""
"651","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Alopecurus_pratensis",5,""
"652","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,3,"Agrostis_stolonifera",15,""
"653","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Galium_palustre",1,""
"654","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Lotus_pedunculatus",5,""
"655","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Quercus_robur",5,""
"656","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Geranium_dissectum_",5,""
"657","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Potentilla_reptans",25,""
"658","13/06/2024","Eimear Loughlin","Knepp","S","Z",322,4,"Rumex_crispus",10,""
